Aboraz Beach (7267,7766) (7213,7819) (7213,7765) (7320,7820) (7321,7725) (7159,7835) (7159,7781) (7159,7727) (7374,7779) (7375,7698) (7133,7899) (7105,7845) (7105,7791) (7105,7737) (7428,7752) (7429,7675) (7051,7820) (7482,7729) (7536,7711) | overflowToLeft=false
Great 18 Sea Zone (5552,3017) (5498,3070) (5498,3016) (5605,3071) (5552,2963) (5606,2963) (5606,3017) (5496,2962) (5551,3124) (5497,3124) (5444,3070) (5444,3016) (5659,3071) (5659,3125) (5605,3125) (5443,3125) (5550,2909) (5604,2909) (5658,2909) (5660,2963) (5660,3017) (5442,2962) (5442,2908) (5496,2908) (5551,3178) (5390,3071) (5390,3017) (5713,3071) (5713,3125) (5713,3179) (5659,3179) (5605,3179) (5389,3145) (5550,2855) (5714,2952) (5714,3006) (5388,2963) (5388,2909) (5388,2855) (5442,2854) (5496,2854) (5336,3091) (5336,3037) (5767,3060) (5684,3233) (5386,2801) (5768,3006) (5334,2983) (5334,2929) (5440,2800) (5282,3135) (5282,3081) | overflowToLeft=false
Great 19 Sea Zone (5919,3302) (5865,3355) (5865,3301) (5972,3356) (5919,3248) (5973,3248) (5973,3302) (5863,3247) (5918,3409) (5811,3339) (6026,3359) (5972,3410) (5917,3194) (5971,3194) (5809,3285) (5809,3231) (5863,3193) (6029,3413) (5975,3464) (5917,3140) (5971,3140) (5755,3297) (5842,3139) (6083,3461) (6029,3467) (5896,3086) (5950,3086) (6004,3086) (6037,3521) (5948,3032) (6002,3032) | overflowToLeft=false
Great 2 Sea Zone (4285,1145) (4231,1198) (4231,1144) (4338,1199) (4285,1091) (4339,1091) (4339,1145) (4229,1090) (4284,1252) (4230,1252) (4177,1198) (4177,1144) (4392,1199) (4392,1253) (4338,1253) (4283,1037) (4337,1037) (4393,1049) (4393,1103) (4175,1090) (4175,1036) (4229,1036) (4123,1223) (4123,1169) (4446,1157) (4446,1211) (4446,1265) (4392,1307) (4447,1063) (4121,1115) (4121,1061) (4121,1007) (4175,982) (4458,1319) (4069,1203) (4500,1117) (4500,1171) (4500,1225) (4067,1149) (4067,1095) (4067,1041) (4013,1182) (4013,1128) | overflowToLeft=false
Great 20 Sea Zone (5593,3544) (5539,3597) (5539,3543) (5646,3598) (5593,3490) (5647,3490) (5647,3544) (5537,3489) (5592,3651) (5538,3651) (5485,3597) (5485,3543) (5700,3598) (5700,3652) (5646,3652) (5484,3652) (5591,3436) (5645,3436) (5699,3436) (5701,3490) (5701,3544) (5483,3489) (5483,3435) (5537,3435) (5753,3394) (5592,3705) (5538,3705) (5431,3598) (5431,3544) (5754,3598) (5754,3652) (5668,3706) (5484,3706) (5430,3706) (5430,3652) (5591,3382) (5645,3382) (5699,3382) (5755,3448) (5755,3502) (5429,3490) (5493,3381) (5581,3759) (5377,3598) (5808,3556) (5808,3610) (5527,3760) (5376,3725) (5376,3671) (5547,3328) (5601,3328) (5655,3328) (5809,3438) (5809,3492) | overflowToLeft=false
Great 21 Sea Zone (5209,3426) (5155,3479) (5155,3425) (5262,3480) (5209,3372) (5263,3372) (5263,3426) (5153,3371) (5208,3533) (5154,3533) (5101,3479) (5101,3425) (5316,3480) (5316,3534) (5262,3534) (5100,3534) (5207,3318) (5261,3318) (5315,3318) (5317,3372) (5317,3426) (5099,3371) (5099,3317) (5153,3317) (5369,3266) (5208,3587) (5154,3587) (5047,3480) (5047,3426) (5298,3588) (5100,3588) (5046,3588) (5046,3534) (5207,3264) (5261,3264) (5315,3264) (5371,3320) (5371,3374) (5371,3428) (5045,3372) (5045,3318) (5056,3263) (5110,3263) (5369,3212) (5423,3219) (5244,3641) (5190,3641) (5136,3642) (5082,3642) (5028,3642) (5164,3210) (5218,3210) (5272,3210) (5425,3273) (5425,3327) | overflowToLeft=false
Great 22 Sea Zone (4798,3421) (4744,3474) (4744,3420) (4851,3475) (4798,3367) (4852,3367) (4852,3421) (4742,3366) (4797,3528) (4743,3528) (4690,3474) (4690,3420) (4905,3475) (4905,3529) (4851,3529) (4689,3529) (4796,3313) (4850,3313) (4904,3313) (4906,3367) (4906,3421) (4688,3366) (4688,3312) (4742,3312) (4958,3261) (4797,3582) (4743,3582) (4636,3470) (4950,3583) (4896,3583) (4689,3583) (4796,3259) (4850,3259) (4904,3259) (4960,3315) (4960,3369) (4634,3416) (4634,3362) (4634,3308) (4688,3258) (4742,3258) (4630,3254) (4958,3207) (4842,3636) (4788,3636) (4948,3637) (4734,3637) (4680,3637) (4796,3205) (4850,3205) (4904,3205) | overflowToLeft=false
Great 23 Sea Zone (4472,3303) (4418,3356) (4418,3302) (4525,3357) (4472,3249) (4526,3249) (4526,3303) (4416,3248) (4471,3410) (4417,3410) (4364,3312) (4571,3411) (4470,3195) (4524,3195) (4362,3258) (4396,3194) (4517,3464) (4463,3464) (4574,3465) (4450,3141) (4504,3141) (4558,3141) (4520,3518) (4466,3518) (4548,3087) | overflowToLeft=false
Great 24 Sea Zone (3879,4224) (3825,4277) (3825,4223) (3932,4278) (3879,4170) (3933,4170) (3933,4224) (3823,4169) (3878,4331) (3824,4331) (3771,4277) (3771,4223) (3986,4278) (3986,4332) (3932,4332) (3877,4116) (3931,4116) (3987,4153) (3987,4207) (3769,4169) (3769,4115) (3823,4115) (3878,4385) (3824,4385) (4040,4261) (4040,4315) (4026,4386) (3972,4386) (3877,4062) (4041,4193) (3715,4152) (3715,4098) (3769,4061) (3823,4061) (3698,4044) (4094,4247) (4005,4440) (3752,4007) (3806,4007) (3753,3953) (3768,3899) | overflowToLeft=false
Great 25 Sea Zone (4089,3980) (4035,4033) (4035,3979) (4142,4034) (4089,3926) (4143,3926) (4143,3980) (4033,3925) (4088,4087) (4034,4087) (3981,4033) (3981,3979) (4196,4034) (4196,4088) (4142,4088) (4087,3872) (4141,3872) (4195,3872) (4197,3926) (4197,3980) (3979,3925) (3979,3871) (4033,3871) (3927,3991) (4250,4034) (4250,4088) (4206,4142) (4152,4142) (4251,3977) (3925,3937) (3925,3883) (3925,3829) (4304,4053) (3871,3916) (3871,3862) (3817,3832) | overflowToLeft=false
Great 26 Sea Zone (4463,3808) (4409,3861) (4409,3807) (4516,3862) (4463,3754) (4517,3754) (4517,3808) (4407,3753) (4462,3915) (4408,3915) (4355,3861) (4355,3807) (4570,3862) (4570,3916) (4516,3916) (4354,3916) (4461,3700) (4515,3700) (4569,3700) (4571,3754) (4571,3808) (4353,3753) (4404,3699) (4462,3969) (4408,3969) (4301,3862) (4301,3808) (4624,3862) (4624,3916) (4354,3970) (4458,3646) (4512,3646) (4566,3646) (4625,3802) (4432,3592) (4486,3592) (4540,3592) | overflowToLeft=false
Great 27 Sea Zone (5076,3804) (5022,3857) (5022,3803) (5129,3858) (5076,3750) (5130,3750) (5130,3804) (5020,3749) (4968,3899) (4968,3845) (5183,3858) (5183,3912) (5129,3912) (5184,3743) (5184,3797) (4966,3791) (4966,3737) (4914,3898) (5237,3851) (5237,3905) (5238,3758) (4912,3844) (4912,3790) (4912,3736) (4860,3898) (5291,3812) (5291,3866) (5291,3920) (4858,3844) (4858,3790) (4858,3736) (4806,3900) (5345,3789) (5345,3843) (5345,3897) (4804,3846) (4804,3792) (4804,3738) (4752,3905) (5399,3806) (5399,3860) (4750,3851) (4750,3797) (4750,3743) (5453,3822) (4696,3826) (4696,3772) | overflowToLeft=false
Great 28 Sea Zone (5754,3932) (5700,3985) (5700,3931) (5807,3986) (5754,3878) (5808,3878) (5808,3932) (5698,3877) (5753,4039) (5699,4039) (5646,3985) (5646,3931) (5861,3986) (5861,4040) (5807,4040) (5645,4040) (5752,3824) (5806,3824) (5860,3824) (5862,3878) (5862,3932) (5644,3877) (5644,3823) (5698,3823) (5914,3777) (5753,4093) (5699,4093) (5592,3986) (5592,3932) (5915,3986) (5645,4094) (5591,4094) (5591,4040) (5752,3770) (5806,3770) (5860,3770) (5916,3831) (5916,3885) (5590,3878) (5538,3986) (5538,3932) (5969,3939) (5694,4148) (5640,4148) (5537,4095) (5537,4041) (5802,3716) (5970,3823) (5970,3877) (5536,3878) (5484,3987) (5484,3933) | overflowToLeft=false
Great 29 Sea Zone (6268,3659) (6214,3712) (6214,3658) (6321,3713) (6268,3605) (6322,3605) (6322,3659) (6212,3604) (6267,3766) (6213,3766) (6160,3712) (6160,3658) (6375,3713) (6375,3767) (6321,3767) (6159,3767) (6376,3560) (6376,3614) (6158,3604) (6171,3550) (6225,3550) (6267,3820) (6213,3820) (6106,3713) (6106,3659) (6429,3668) (6429,3722) (6159,3821) (6105,3809) (6430,3551) (6430,3605) (6104,3605) (6052,3755) (6052,3701) (6483,3659) (6483,3713) (6484,3535) (6484,3589) (6050,3647) (6050,3593) (5998,3744) (6537,3643) (6537,3697) (6538,3543) (5996,3690) (5996,3636) (6591,3597) (6591,3651) (5942,3695) (5942,3641) (6645,3612) (6645,3666) | overflowToLeft=false
Great 3 Sea Zone (4829,1171) (4775,1224) (4775,1170) (4882,1225) (4829,1117) (4883,1117) (4883,1171) (4773,1116) (4828,1278) (4774,1278) (4721,1224) (4721,1170) (4936,1225) (4909,1279) (4720,1279) (4827,1063) (4881,1063) (4935,1063) (4937,1117) (4937,1171) (4719,1116) (4752,1062) (4989,1035) (4667,1225) (4667,1171) (4990,1225) (4764,1333) (4710,1333) (4666,1279) (4858,1009) (4912,1009) (4991,1089) (4991,1143) (4665,1117) (4656,1343) (4613,1225) (4613,1171) (5044,1197) (4612,1289) (5045,1090) (4602,1358) (5098,1144) | overflowToLeft=false
Great 30 Sea Zone (6971,3648) (6917,3701) (6917,3647) (7024,3702) (6971,3594) (7025,3594) (7025,3648) (6915,3593) (6970,3755) (6916,3755) (6863,3701) (6863,3647) (7078,3702) (7078,3756) (7024,3756) (6969,3540) (7023,3540) (7079,3578) (7079,3632) (6861,3593) (6861,3539) (6915,3539) (6970,3809) (7132,3686) (7054,3810) (6807,3642) (6807,3588) (6807,3534) (7000,3863) (7186,3692) (6753,3594) (6753,3540) (7001,3917) (6699,3554) (6683,3500) (6629,3508) | overflowToLeft=false
Great 31 Sea Zone (6777,3905) (6723,3958) (6723,3904) (6830,3959) (6777,3851) (6831,3851) (6831,3905) (6721,3850) (6776,4012) (6669,3937) (6884,3959) (6884,4013) (6830,4013) (6775,3797) (6829,3797) (6885,3892) (6667,3883) (6667,3829) (6721,3796) (6646,3775) (6938,3991) (6938,4045) (6884,4067) (6830,4067) (6775,3743) (6613,3896) (6613,3842) (6700,3742) (6592,3788) (6923,4121) (6869,4121) (6559,3865) (6538,3811) (6484,3838) | overflowToLeft=false
Great 32 Sea Zone (6424,4044) (6370,4097) (6370,4043) (6477,4098) (6424,3990) (6478,3990) (6478,4044) (6368,3989) (6423,4151) (6369,4151) (6316,4097) (6316,4043) (6531,4098) (6531,4152) (6477,4152) (6315,4152) (6422,3936) (6476,3936) (6530,3936) (6532,3990) (6532,4044) (6314,3989) (6314,3935) (6368,3935) (6423,4205) (6369,4205) (6262,4098) (6262,4044) (6585,4098) (6585,4152) (6556,4206) (6502,4206) (6586,3972) (6586,4026) (6260,3990) (6260,3936) (6316,3881) (6370,3881) (6208,4076) (6639,4080) (6639,4134) (6640,4017) (6206,4022) (6206,3968) (6693,4071) (6693,4125) (6152,4050) (6152,3996) (6747,4116) (6098,4030) | overflowToLeft=false
Great 33 Sea Zone (5980,4242) (5926,4295) (5926,4241) (6033,4296) (5980,4188) (6034,4188) (6034,4242) (5924,4187) (5979,4349) (5925,4349) (5872,4295) (5872,4241) (6087,4296) (6087,4350) (6033,4350) (5871,4350) (5978,4134) (6032,4134) (6086,4134) (6088,4188) (6088,4242) (5870,4187) (5870,4133) (5924,4133) (6140,4126) (5979,4403) (5818,4296) (5818,4242) (6141,4296) (6077,4404) (5978,4080) (6142,4180) (6142,4234) (5816,4188) (5764,4325) (5764,4271) (6070,4458) (6196,4162) (6196,4216) (5762,4217) (5710,4273) (6250,4212) | overflowToLeft=false
Great 34 Sea Zone (5947,4690) (5893,4743) (5893,4689) (6000,4744) (5947,4636) (6001,4636) (6001,4690) (5891,4635) (5946,4797) (5892,4797) (5839,4743) (5839,4689) (6054,4744) (6054,4798) (6000,4798) (5838,4798) (5945,4582) (5999,4582) (6053,4582) (6055,4636) (6055,4690) (5837,4635) (5837,4581) (5891,4581) (5946,4851) (5892,4851) (6024,4852) (5838,4852) (5945,4528) (5819,4527) (5873,4527) (5913,4905) (5859,4906) (5806,4473) (5860,4473) (5788,4419) | overflowToLeft=false
Great 35 Sea Zone (5854,5105) (5800,5158) (5800,5104) (5907,5159) (5854,5051) (5908,5051) (5908,5105) (5798,5050) (5853,5212) (5799,5212) (5746,5158) (5746,5104) (5961,5159) (5922,5213) (5745,5213) (5852,4997) (5906,4997) (5960,4997) (5962,5051) (5962,5105) (5744,5050) (5758,4996) (6014,4945) (5851,5266) (5692,5159) (5692,5105) (5797,5267) (5743,5267) (5691,5213) (6016,4999) (6016,5053) (6068,4914) (5637,5210) (6070,4968) | overflowToLeft=false
Great 36 Sea Zone (5569,5413) (5515,5466) (5515,5412) (5622,5467) (5569,5359) (5623,5359) (5623,5413) (5513,5358) (5568,5520) (5514,5520) (5461,5466) (5461,5412) (5676,5467) (5676,5521) (5622,5521) (5460,5521) (5567,5305) (5621,5305) (5677,5330) (5677,5384) (5459,5358) (5462,5304) (5407,5467) (5407,5413) (5730,5438) (5730,5492) (5616,5575) (5540,5251) (5731,5367) (5405,5359) (5353,5497) (5353,5443) (5784,5421) (5784,5475) (5351,5389) (5299,5476) (5838,5445) (5297,5422) (5243,5446) | overflowToLeft=false
Great 37 Sea Zone (5120,5578) (5066,5631) (5066,5577) (5173,5632) (5120,5524) (5174,5524) (5174,5578) (5064,5523) (5119,5685) (5065,5685) (5012,5631) (5012,5577) (5227,5632) (5227,5686) (5173,5686) (5011,5686) (5118,5470) (5228,5526) (5010,5523) (5010,5469) (5064,5469) (4958,5632) (4958,5578) (5281,5580) (5281,5634) (5281,5688) (4957,5713) (4956,5524) (5335,5567) (5335,5621) (5335,5675) (5389,5585) (5389,5639) (5443,5602) (5497,5619) | overflowToLeft=false
Great 38 Sea Zone (4685,5515) (4631,5568) (4631,5514) (4738,5569) (4685,5461) (4739,5461) (4739,5515) (4629,5460) (4577,5586) (4577,5532) (4792,5569) (4792,5623) (4738,5623) (4793,5447) (4793,5501) (4575,5478) (4575,5424) (4523,5579) (4846,5555) (4846,5609) (4846,5663) (4847,5449) (4521,5525) (4521,5471) (4901,5449) (4467,5575) (4467,5521) (4413,5573) | overflowToLeft=false
Great 39 Sea Zone (4226,5486) (4172,5539) (4172,5485) (4279,5540) (4226,5432) (4280,5432) (4280,5486) (4170,5431) (4225,5593) (4171,5593) (4118,5539) (4118,5485) (4333,5540) (4297,5594) (4117,5594) (4224,5378) (4278,5378) (4332,5378) (4334,5432) (4334,5486) (4116,5431) (4116,5377) (4170,5377) (4386,5339) (4243,5647) (4189,5647) (4064,5540) (4135,5648) (4081,5648) (4063,5594) (4388,5393) (4388,5447) (4027,5660) (4442,5359) | overflowToLeft=false
Great 4 Sea Zone (4123,1475) (4069,1528) (4069,1474) (4176,1529) (4123,1421) (4177,1421) (4177,1475) (4067,1420) (4122,1582) (4068,1582) (4015,1528) (4015,1474) (4230,1529) (4230,1583) (4176,1583) (4014,1583) (4121,1367) (4175,1367) (4229,1367) (4231,1421) (4231,1475) (4013,1420) (4013,1366) (4067,1366) (4283,1355) (4122,1636) (4068,1636) (4280,1637) (4226,1637) (4014,1637) (4121,1313) (4285,1409) (4285,1463) (3959,1398) (3959,1344) (4013,1312) (4067,1312) (3937,1290) (4101,1690) (4047,1691) (3993,1691) (3991,1258) | overflowToLeft=false
Great 40 Sea Zone (3934,4732) (3880,4785) (3975,4786) (3887,4678) (3941,4678) (3921,4839) (3985,4840) (3887,4624) (3941,4624) (3867,4845) (3931,4893) (4000,4894) (3885,4570) (3939,4570) (3877,4899) (3946,4947) (4020,4948) (3871,4516) (3925,4516) (3892,4953) (3838,4953) | overflowToLeft=false
Great 41 Sea Zone (4005,5146) (3951,5199) (3951,5145) (4058,5200) (4005,5092) (4059,5092) (4059,5146) (3949,5091) (4004,5253) (3950,5253) (3897,5199) (3897,5145) (4112,5200) (4112,5254) (4058,5254) (4113,5106) (3895,5091) (3895,5037) (3949,5037) (3843,5208) (3843,5154) (4166,5167) (4166,5221) (4166,5275) (3841,5100) (3841,5046) (3789,5183) (4220,5218) (4220,5272) (3787,5129) (3787,5075) (4274,5261) (3733,5157) (3733,5103) (3679,5132) | overflowToLeft=false
Great 42 Sea Zone (3832,5446) (3778,5499) (3778,5445) (3885,5500) (3832,5392) (3886,5392) (3886,5446) (3776,5391) (3831,5553) (3777,5553) (3724,5499) (3724,5445) (3939,5500) (3939,5554) (3885,5554) (3723,5554) (3830,5338) (3884,5338) (3938,5338) (3940,5392) (3940,5446) (3722,5391) (3722,5337) (3776,5337) (3831,5607) (3777,5607) (3670,5500) (3670,5446) (3937,5608) (3669,5577) (3830,5284) (3994,5342) (3994,5396) (3994,5450) (3693,5283) (3747,5283) (3616,5523) (3691,5229) | overflowToLeft=false
Great 43 Sea Zone (3816,5790) (3762,5843) (3762,5789) (3869,5844) (3816,5736) (3870,5736) (3870,5790) (3760,5735) (3815,5897) (3761,5897) (3708,5843) (3708,5789) (3923,5844) (3923,5898) (3869,5898) (3707,5898) (3924,5711) (3924,5765) (3706,5735) (3706,5681) (3760,5681) (3654,5844) (3654,5790) (3977,5819) (3977,5873) (3654,5952) (3653,5898) (3978,5717) (3652,5736) (3652,5682) (3600,5844) (3600,5790) (4031,5771) (4031,5825) (3598,5736) (3598,5682) (3596,5628) (4085,5721) (4085,5775) (4085,5829) (4139,5721) (4139,5775) (4193,5720) | overflowToLeft=false
Great 44 Sea Zone (4421,5803) (4367,5856) (4367,5802) (4474,5857) (4421,5749) (4475,5749) (4475,5803) (4365,5748) (4420,5910) (4366,5910) (4313,5856) (4313,5802) (4528,5857) (4528,5911) (4474,5911) (4312,5911) (4419,5695) (4473,5695) (4527,5695) (4529,5749) (4529,5803) (4311,5748) (4318,5694) (4581,5657) (4420,5964) (4259,5857) (4259,5803) (4517,5965) (4372,5641) (4426,5641) (4480,5641) (4583,5711) (4583,5765) (4583,5819) (4463,6018) (4205,5892) (4205,5838) (4637,5675) (4637,5729) | overflowToLeft=false
Great 45 Sea Zone (4814,5899) (4760,5952) (4760,5898) (4867,5953) (4814,5845) (4868,5845) (4868,5899) (4758,5844) (4813,6006) (4759,6006) (4706,5952) (4706,5898) (4921,5953) (4921,6007) (4867,6007) (4812,5791) (4866,5791) (4920,5791) (4922,5845) (4922,5899) (4704,5844) (4704,5790) (4758,5790) (4813,6060) (4652,5948) (4941,6061) (4887,6061) (4650,5894) (4721,5736) (4775,5736) (4935,6115) (4881,6115) | overflowToLeft=false
Great 46 Sea Zone (5270,5870) (5216,5923) (5216,5869) (5323,5924) (5270,5816) (5324,5816) (5324,5870) (5214,5815) (5269,5977) (5215,5977) (5162,5923) (5162,5869) (5377,5924) (5161,5978) (5352,5762) (5378,5816) (5378,5870) (5160,5815) (5406,5760) (5108,5924) (5108,5870) (5431,5924) (5107,5996) (5432,5814) (5432,5868) (5106,5816) (5054,5942) (5054,5888) (5486,5792) (5486,5846) (5486,5900) (5052,5834) (5540,5817) (5540,5871) (5594,5858) | overflowToLeft=false
Great 47 Sea Zone (5783,5680) (5729,5733) (5729,5679) (5836,5734) (5783,5626) (5837,5626) (5837,5680) (5727,5625) (5781,5787) (5727,5787) (5675,5733) (5675,5679) (5890,5734) (5796,5572) (5850,5572) (5891,5626) (5891,5680) (5673,5789) (5904,5559) (5621,5735) (5621,5681) (5945,5613) (5945,5667) (5567,5747) (5567,5693) (5999,5615) (5999,5669) (5513,5724) | overflowToLeft=false
Great 48 Sea Zone (6016,5927) (5962,5980) (5962,5926) (6069,5981) (6016,5873) (6070,5873) (6070,5927) (5960,5872) (6015,6034) (5961,6034) (5908,5980) (5908,5926) (6123,5981) (6123,6035) (6069,6035) (5907,6035) (6014,5819) (6068,5819) (6122,5819) (6124,5873) (6124,5927) (5906,5872) (5906,5818) (5960,5818) (6015,6088) (5961,6088) (5854,5981) (5854,5927) (6177,5981) (6177,6035) (6177,6089) (6123,6089) (6069,6089) (5853,6044) (6014,5765) (6068,5765) (6122,5765) (5852,5873) (5800,5932) (5798,5878) | overflowToLeft=false
Great 49 Sea Zone (5603,6089) (5549,6142) (5549,6088) (5656,6143) (5603,6035) (5657,6035) (5657,6089) (5547,6034) (5602,6196) (5548,6196) (5495,6142) (5495,6088) (5710,6143) (5679,6197) (5494,6197) (5601,5981) (5655,5981) (5709,5981) (5711,6035) (5711,6089) (5493,6034) (5515,5980) (5625,6250) (5571,6250) (5441,6143) (5441,6089) (5517,6251) (5644,5927) (5698,5927) (5765,6048) (5765,6102) (5439,6035) (5580,6304) (5526,6305) | overflowToLeft=false
Great 5 Sea Zone (4554,1643) (4500,1696) (4500,1642) (4607,1697) (4554,1589) (4608,1589) (4608,1643) (4498,1588) (4553,1750) (4499,1750) (4446,1696) (4446,1642) (4661,1697) (4661,1751) (4607,1751) (4445,1751) (4552,1535) (4606,1535) (4660,1535) (4662,1589) (4662,1643) (4444,1588) (4444,1534) (4498,1534) (4714,1483) (4553,1804) (4499,1804) (4392,1697) (4392,1643) (4715,1697) (4715,1751) (4715,1805) (4661,1805) (4607,1805) (4445,1805) (4391,1805) (4391,1751) (4552,1481) (4606,1481) (4660,1481) (4716,1537) (4716,1591) (4390,1589) (4390,1535) (4390,1481) (4444,1480) (4498,1480) (4714,1429) (4553,1858) (4499,1858) (4769,1688) (4769,1742) (4769,1796) | overflowToLeft=false
Great 50 Sea Zone (5874,6314) (5820,6367) (5820,6313) (5927,6368) (5874,6260) (5928,6260) (5928,6314) (5818,6259) (5873,6421) (5819,6421) (5766,6367) (5766,6313) (5981,6368) (5959,6422) (5765,6422) (5872,6206) (5926,6206) (5980,6206) (5982,6260) (5982,6314) (5764,6259) (5790,6205) (6034,6155) (5905,6475) (5851,6475) (5712,6368) (5712,6314) (5711,6450) (5855,6152) (5909,6152) (6036,6209) (6036,6263) (6088,6155) (5658,6396) (5658,6342) (6090,6209) (6142,6153) (5604,6403) | overflowToLeft=false
Great 51 Sea Zone (5663,6626) (5609,6679) (5609,6625) (5716,6680) (5663,6572) (5717,6572) (5717,6626) (5607,6571) (5662,6733) (5608,6733) (5555,6679) (5555,6625) (5770,6680) (5770,6734) (5716,6734) (5661,6518) (5771,6539) (5771,6593) (5553,6571) (5553,6517) (5607,6517) (5824,6647) (5824,6701) (5824,6755) (5770,6788) (5716,6788) (5825,6552) (5499,6617) (5499,6563) (5499,6509) (5553,6463) (5491,6455) (5845,6809) (5878,6606) (5878,6660) (5878,6714) (5437,6478) (5437,6424) (5899,6768) (5899,6822) | overflowToLeft=false
Great 52 Sea Zone (5191,6201) (5137,6254) (5137,6200) (5244,6255) (5191,6147) (5245,6147) (5245,6201) (5135,6146) (5190,6308) (5136,6308) (5083,6254) (5083,6200) (5298,6255) (5298,6309) (5244,6309) (5082,6309) (5189,6093) (5243,6093) (5297,6093) (5299,6147) (5299,6201) (5081,6146) (5081,6092) (5135,6092) (5029,6255) (5029,6201) (5352,6255) (5352,6309) (5352,6363) (5298,6363) (5244,6363) (5028,6329) (5353,6146) (5353,6200) (5027,6147) (5027,6093) (5406,6282) | overflowToLeft=false
Great 53 Sea Zone (5184,6548) (5130,6601) (5130,6547) (5237,6602) (5184,6494) (5238,6494) (5238,6548) (5128,6493) (5183,6655) (5129,6655) (5076,6601) (5076,6547) (5291,6602) (5291,6656) (5237,6656) (5075,6656) (5182,6440) (5236,6440) (5290,6440) (5292,6494) (5292,6548) (5074,6493) (5074,6439) (5128,6439) (5344,6438) (5022,6602) (5022,6548) (5345,6602) (5345,6656) (5345,6710) (5291,6710) (5237,6710) (5346,6492) (5346,6546) (5020,6494) (5020,6440) (4975,6386) (4968,6623) (4968,6569) (5399,6600) (5399,6654) (5399,6708) (4966,6515) (4966,6461) (4914,6600) (5453,6687) (4912,6546) (5492,6741) (4858,6576) | overflowToLeft=false
Great 54 Sea Zone (4685,6252) (4631,6305) (4631,6251) (4738,6306) (4685,6198) (4739,6198) (4739,6252) (4629,6197) (4684,6359) (4630,6359) (4577,6305) (4577,6251) (4792,6306) (4792,6360) (4738,6360) (4683,6144) (4737,6144) (4793,6171) (4793,6225) (4575,6197) (4575,6143) (4629,6143) (4684,6413) (4523,6281) (4846,6279) (4846,6333) (4846,6387) (4792,6414) (4738,6414) (4683,6090) (4847,6201) (4521,6227) (4521,6173) (4521,6119) (4575,6089) (4629,6089) (4869,6441) (4900,6255) (4900,6309) (4900,6363) (4815,6468) (4467,6218) (4566,6035) (4620,6035) | overflowToLeft=false
